Date,IBM,AAPL,MSFT
2018-02-02,145.18455505371094,155.78536987304688,88.90367126464844
2018-02-05,139.25047302246094,151.89312744140625,85.24213409423828
2018-02-06,141.81582641601562,158.2410125732422,88.46778106689453
2018-02-07,140.45556640625,154.85353088378906,86.80168914794922
2018-02-08,136.0671844482422,150.59249877929688,82.3458480834961
2018-02-09,137.83729553222656,152.43446350097656,85.41648864746094
2018-02-12,139.5797119140625,158.57432556152344,86.33670806884766
2018-02-13,138.98048400878906,160.16290283203125,87.01477813720703
2018-02-14,142.67739868164062,163.1158905029297,88.37727355957031
2018-02-15,143.82981872558594,168.59303283691406,90.17772674560547
2018-02-16,143.9865264892578,168.04727172851562,89.53539276123047
2018-02-20,143.04615783691406,167.48202514648438,90.23611450195312
2018-02-21,141.93988037109375,166.7218475341797,89.0390625
2018-02-22,141.22073364257812,168.11550903320312,89.27264404296875
2018-02-23,143.37806701660156,171.03924560546875,91.54021453857422
2018-02-26,146.19918823242188,174.42103576660156,92.86377716064453
2018-02-27,144.32765197753906,173.85580444335938,91.67645263671875
2018-02-28,143.6638641357422,173.59266662597656,91.25797271728516
2018-03-01,141.8015594482422,170.55194091796875,90.36261749267578
2018-03-02,142.42849731445312,171.73118591308594,90.55726623535156
2018-03-05,144.69639587402344,172.32571411132812,91.13146209716797
2018-03-06,143.5624542236328,172.17950439453125,90.82003784179688
2018-03-07,145.95948791503906,170.58120727539062,91.34557342529297
2018-03-08,144.0142059326172,172.44264221191406,91.90029907226562
2018-03-09,146.87216186523438,175.40536499023438,93.95379638671875
2018-03-12,147.7480010986328,177.10113525390625,94.17760467529297
2018-03-13,146.88137817382812,175.3956298828125,91.8808364868164
2018-03-14,145.77508544921875,173.9044952392578,91.3358383178711
2018-03-15,147.14874267578125,174.10916137695312,91.65699768066406
2018-03-16,147.7480010986328,173.4951934814453,92.06575012207031
2018-03-19,145.065185546875,170.84434509277344,90.40155792236328
2018-03-20,144.0049591064453,170.78585815429688,90.63512420654297
2018-03-21,144.4567108154297,166.916748046875,90.00254821777344
2018-03-22,140.21583557128906,164.5582733154297,87.38460540771484
2018-03-23,137.2657012939453,160.7476348876953,84.84452819824219
2018-03-26,141.3959197998047,168.378662109375,91.2677230834961
2018-03-27,140.04989624023438,164.06121826171875,87.07318878173828
2018-03-28,140.61228942871094,162.24851989746094,86.99532318115234
2018-03-29,141.45123291015625,163.5154571533203,88.824951171875
2018-04-02,138.3535614013672,162.44342041015625,86.14862823486328
2018-04-03,138.1507568359375,164.10997009277344,87.30674743652344
2018-04-04,142.08737182617188,167.2481231689453,89.85655975341797
